,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,AGRUPA EDAD PERSONA,CANTIDAD
227,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
228,BOLÍVAR,HATILLO DE LOBA,13300000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
229,BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
230,CAUCA,PAEZ,19517000,ARMA DE FUEGO,2020-01-07,FEMENINO,ADULTOS,1
231,CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
232,CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
233,CESAR,CURUMANÍ,20228000,CONTUNDENTES,2020-01-07,MASCULINO,ADULTOS,1
234,CUNDINAMARCA,RICAURTE,25612000,ARMA BLANCA / CORTOPUNZANTE,2020-01-07,MASCULINO,ADULTOS,1
235,CUNDINAMARCA,SIBATÉ,25740000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
236,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-07,MASCULINO,ADULTOS,1
237,HUILA,ISNOS,41359000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADOLESCENTES,1
238,HUILA,PITALITO,41551000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
239,META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-07,FEMENINO,ADULTOS,1
240,NARIÑO,IPIALES,52356000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
241,NARIÑO,POLICARPA,52540000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
242,NARIÑO,TAMINANGO,52786000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
243,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-07,MASCULINO,ADULTOS,1
244,NORTE DE SANTANDER,LOS PATIOS,54405000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
245,RISARALDA,LA CELIA,66383000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
246,SUCRE,SANTIAGO DE TOLÚ,70820000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
247,VALLE,ANSERMANUEVO,76041000,ARMA BLANCA / CORTOPUNZANTE,2020-01-07,MASCULINO,ADULTOS,1
248,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
249,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
250,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
251,VALLE,PALMIRA,76520000,ARMA DE FUEGO,2020-01-07,FEMENINO,ADULTOS,1
252,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
253,VALLE,TULUÁ,76834000,ARMA DE FUEGO,2020-01-07,MASCULINO,ADULTOS,1
254,ANTIOQUIA,ITAGUI,5360000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
255,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
256,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
257,CESAR,EL COPEY,20238000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
258,CÓRDOBA,BUENAVISTA,23079000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
259,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
260,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
261,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
262,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADOLESCENTES,1
263,CUNDINAMARCA,SOACHA,25754000,ARMA BLANCA / CORTOPUNZANTE,2020-01-08,MASCULINO,ADOLESCENTES,1
264,CUNDINAMARCA,ZIPAQUIRÁ,25899000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
265,HUILA,ALGECIRAS,41020000,ARMA DE FUEGO,2020-01-08,FEMENINO,ADULTOS,1
266,MAGDALENA,CIÉNAGA,47189000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
267,MAGDALENA,SANTA MARTA (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-08,MASCULINO,ADULTOS,1
268,META,GUAMAL,50318000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
269,NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
270,NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
271,NARIÑO,MAGÜI,52427000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
272,PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
273,PUTUMAYO,PUERTO GUZMÁN,86571000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
274,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADOLESCENTES,1
275,SUCRE,SANTIAGO DE TOLÚ,70820000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
276,TOLIMA,FRESNO,73283000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
277,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
278,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-08,MASCULINO,ADULTOS,1
279,ANTIOQUIA,COCORNÁ,5197000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
280,ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,2020-01-09,FEMENINO,ADULTOS,1
281,ANTIOQUIA,SAN FRANCISCO,5652000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
282,ANTIOQUIA,SEGOVIA,5736000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
283,ARAUCA,SARAVENA,81736000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
284,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
285,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
286,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
287,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
288,BOLÍVAR,SAN PABLO,13670000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
289,BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
290,CAQUETÁ,LA MONTAÑITA,18410000,ARMA BLANCA / CORTOPUNZANTE,2020-01-09,MASCULINO,ADULTOS,1
291,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
292,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
293,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
294,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-09,MASCULINO,ADULTOS,1
295,MAGDALENA,PUEBLOVIEJO,47570000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
296,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-01-09,FEMENINO,ADULTOS,1
297,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
298,NORTE DE SANTANDER,TIBÚ,54810000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
299,QUINDÍO,ARMENIA (CT),63001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
300,RISARALDA,DOSQUEBRADAS,66170000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
301,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
302,VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,2020-01-09,FEMENINO,ADULTOS,1
303,VALLE,JAMUNDÍ,76364000,ARMA DE FUEGO,2020-01-09,MASCULINO,ADULTOS,1
304,ANTIOQUIA,ANDES,5034000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
305,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,MASCULINO,ADULTOS,1
306,ANTIOQUIA,MUTATÁ,5480000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
307,ANTIOQUIA,SAN LUIS,5660000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
308,ANTIOQUIA,SANTO DOMINGO,5690000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,MASCULINO,ADULTOS,1
309,ANTIOQUIA,TURBO,5837000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
310,ANTIOQUIA,URRAO,5847000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
311,ANTIOQUIA,VALDIVIA,5854000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
312,ANTIOQUIA,YARUMAL,5887000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
313,CAUCA,CALOTO,19142000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
314,CAUCA,CALOTO,19142000,ARMA DE FUEGO,2020-01-10,FEMENINO,ADULTOS,1
315,CAUCA,INZÁ,19355000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
316,CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,FEMENINO,ADULTOS,1
317,CESAR,CHIRIGUANÁ,20178000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
318,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
319,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
320,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
321,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,MASCULINO,ADULTOS,1
322,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,MASCULINO,ADULTOS,1
323,MAGDALENA,PIVIJAY,47551000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
324,NARIÑO,BARBACOAS,52079000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
325,NARIÑO,OLAYA HERRERA,52490000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
326,NARIÑO,POLICARPA,52540000,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2020-01-10,MASCULINO,ADULTOS,1
327,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
328,NORTE DE SANTANDER,VILLA DEL ROSARIO,54874000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
329,PUTUMAYO,VALLE DEL GUAMUEZ,86865000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
330,QUINDÍO,MONTENEGRO,63470000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
331,SAN ANDRÉS,SAN ANDRÉS (CT),88001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
332,TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
333,VALLE,BUENAVENTURA,76109000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,MASCULINO,ADOLESCENTES,1
334,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,MASCULINO,ADULTOS,1
335,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-10,FEMENINO,ADULTOS,1
336,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
337,VALLE,CALIMA,76126000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
338,VALLE,YUMBO,76892000,ARMA DE FUEGO,2020-01-10,MASCULINO,ADULTOS,1
339,ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
340,ANTIOQUIA,APARTADÓ,5045000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
341,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
342,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
343,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-01-11,FEMENINO,ADULTOS,1
344,ANTIOQUIA,LA ESTRELLA,5380000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
345,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
346,ANTIOQUIA,NECHÍ,5495000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
347,ANTIOQUIA,URRAO,5847000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
348,ANTIOQUIA,VENECIA,5861000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
349,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
350,BOYACÁ,CÓMBITA,15204000,CONTUNDENTES,2020-01-11,MASCULINO,ADULTOS,1
351,CALDAS,LA DORADA,17380000,ARMA BLANCA / CORTOPUNZANTE,2020-01-11,FEMENINO,ADULTOS,1
352,CAQUETÁ,PUERTO RICO,18592000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
353,CAUCA,SUÁREZ,19780000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
354,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADOLESCENTES,1
355,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
356,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-11,MASCULINO,ADULTOS,1
357,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
358,HUILA,ALGECIRAS,41020000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
359,NARIÑO,SAMANIEGO,52678000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
360,NARIÑO,SAN PABLO,52693000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
361,QUINDÍO,CALARCA,63130000,ARMA BLANCA / CORTOPUNZANTE,2020-01-11,FEMENINO,ADULTOS,1
362,RISARALDA,BELÉN DE UMBRÍA,66088000,ARMA DE FUEGO,2020-01-11,FEMENINO,ADULTOS,1
363,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,2020-01-11,MASCULINO,ADULTOS,1
364,SANTANDER,FLORIDABLANCA,68276000,ARMA BLANCA / CORTOPUNZANTE,2020-01-11,MASCULINO,ADULTOS,1
365,TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
366,VALLE,CAICEDONIA,76122000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
367,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
368,VALLE,CALI (CT),76001000,CONTUNDENTES,2020-01-11,FEMENINO,ADULTOS,1
369,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
370,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADOLESCENTES,1
371,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
372,VICHADA,CUMARIBO,99773000,ARMA DE FUEGO,2020-01-11,MASCULINO,ADULTOS,1
373,ANTIOQUIA,CAICEDO,5125000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
374,ANTIOQUIA,CAUCASIA,5154000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
375,ANTIOQUIA,MEDELLÍN (CT),5001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
376,ANTIOQUIA,MUTATÁ,5480000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
377,ANTIOQUIA,REMEDIOS,5604000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
378,ANTIOQUIA,TARAZÁ,5790000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
379,ANTIOQUIA,ZARAGOZA,5895000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
380,ANTIOQUIA,ZARAGOZA,5895000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
381,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
382,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
383,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
384,BOLÍVAR,SANTA ROSA DEL SUR,13688000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
385,BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
386,BOYACÁ,SORACÁ,15764000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
387,CALDAS,MANIZALES (CT),17001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADOLESCENTES,1
388,CAQUETÁ,CURILLO,18205000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
389,CAUCA,ARGELIA,19050000,ARMA DE FUEGO,2020-01-12,FEMENINO,ADULTOS,1
390,CAUCA,CORINTO,19212000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
391,CESAR,SAN ALBERTO,20710000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
392,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
393,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
394,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
395,CHOCÓ,QUIBDÓ (CT),27001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADOLESCENTES,1
396,CÓRDOBA,LORICA,23417000,ARMA DE FUEGO,2020-01-12,FEMENINO,ADULTOS,1
397,CÓRDOBA,PLANETA RICA,23555000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
398,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
399,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
400,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
401,CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
402,MAGDALENA,CIÉNAGA,47189000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADOLESCENTES,1
403,MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
404,META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
405,NARIÑO,PASTO (CT),52001000,CONTUNDENTES,2020-01-12,MASCULINO,ADULTOS,1
406,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
407,NORTE DE SANTANDER,TIBÚ,54810000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
408,PUTUMAYO,PUERTO LEGUÍZAMO,86573000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
409,QUINDÍO,CALARCA,63130000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
410,RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
411,SANTANDER,FLORIDABLANCA,68276000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
412,SANTANDER,PUERTO WILCHES,68575000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
413,SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
414,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
415,VALLE,EL CERRITO,76248000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
416,VALLE,FLORIDA,76275000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
417,VALLE,GUADALAJARA DE BUGA,76111000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
418,VALLE,PALMIRA,76520000,ARMA DE FUEGO,2020-01-12,MASCULINO,ADULTOS,1
419,VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,2020-01-12,MASCULINO,ADULTOS,1
420,ANTIOQUIA,BELLO,5088000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,FEMENINO,ADULTOS,1
421,ANTIOQUIA,CAMPAMENTO,5134000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADOLESCENTES,1
422,ANTIOQUIA,CHIGORODÓ,5172000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
423,ANTIOQUIA,EL BAGRE,5250000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
424,ANTIOQUIA,EL CARMEN DE VIBORAL,5148000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
425,ANTIOQUIA,HISPANIA,5353000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
426,ANTIOQUIA,SAN ROQUE,5670000,ARMA DE FUEGO,2020-01-13,FEMENINO,ADULTOS,1
427,ANTIOQUIA,URRAO,5847000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
428,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
429,ATLÁNTICO,BARRANQUILLA (CT),8001000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
430,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
431,ATLÁNTICO,SOLEDAD,8758000,ARMA DE FUEGO,2020-01-13,FEMENINO,ADULTOS,1
432,CAUCA,BALBOA,19075000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
433,CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
434,CÓRDOBA,MONTELÍBANO,23466000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
435,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
436,GUAJIRA,MAICAO,44430000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
437,MAGDALENA,PUEBLOVIEJO,47570000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
438,MAGDALENA,PUEBLOVIEJO,47570000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
439,MAGDALENA,PUEBLOVIEJO,47570000,CONTUNDENTES,2020-01-13,MASCULINO,ADULTOS,1
440,NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,MASCULINO,ADULTOS,1
441,NARIÑO,PASTO (CT),52001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,MASCULINO,ADULTOS,1
442,NORTE DE SANTANDER,CÚCUTA (CT),54001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,MASCULINO,ADULTOS,1
443,RISARALDA,PEREIRA (CT),66001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,MASCULINO,ADULTOS,1
444,SUCRE,SINCELEJO (CT),70001000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
445,SUCRE,TOLÚ VIEJO,70823000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
446,TOLIMA,ESPINAL,73268000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
447,TOLIMA,IBAGUÉ (CT),73001000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADOLESCENTES,1
448,TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
449,VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
450,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-13,FEMENINO,ADOLESCENTES,1
451,VALLE,CALI (CT),76001000,ARMA DE FUEGO,2020-01-13,MASCULINO,ADULTOS,1
452,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,MASCULINO,ADULTOS,1
453,VALLE,OBANDO,76497000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,FEMENINO,ADULTOS,1
454,VALLE,ROLDANILLO,76622000,ARMA BLANCA / CORTOPUNZANTE,2020-01-13,MASCULINO,ADULTOS,1
